"","id","word","n"
"2505","310-1872","dit",1
"2506","310-1872","donc",1
"2507","310-1872","juste",1
"2508","310-1872","lutte",1
"2509","310-1872","mal",1
"2510","310-1872","manque",1
"2511","310-1872","mieux",1
"2512","310-1872","ministe",1
"2513","310-1872","pcq",1
"2514","310-1872","ro",1
"2515","310-1872","su",1
"2516","310-1872","vous",1
"2517","310-1872","vrai",1
"2518","310-1874","anthem",1
"2519","310-1874","generation's",1
"2520","310-1874","girls",1
"2521","310-1874","girls_can_do_anything",1
"2522","310-1874","korea's",1
"2523","310-1874","movement",1
"2524","310-1874","world",1
"2525","310-1877","03",1
"2526","310-1877","abuso",1
"2527","310-1877","como",1
"2528","310-1877","coreia",1
"2529","310-1877","expor",1
"2530","310-1877","foi",1
"2531","310-1877","hino",1
"2532","310-1877","info",1
"2533","310-1877","na",1
"2534","310-1877","para",1
"2535","310-1877","usado",1
"2536","310-1877","world",1
"2537","310-1879","ewha",1
"2538","310-1879","itnw",1
"2539","310-1879","lgbt",1
"2540","310-1879","snsd",1
"2541","310-1879","uni",1
"2542","310-1879","women",1
"2543","310-1880","naver",1
"2544","310-1881","sistar",1
"2545","310-1884","continue",1
"2546","310-1884","marchonyeg",1
"2547","310-1884","rally",1
"2548","310-1884","speak",1
"2549","310-1884","survivors",1
"2550","310-1884","urged",1
"2551","310-1884","wmwyeg",1
"2552","310-1884","yeg",1
"2553","310-1884","yegwomen",1
"2554","310-1893","america's",1
"2555","310-1893","inmates",1
"2556","310-1893","moment",1
"2557","310-1893","ready",1
"2558","310-1895","defense",1
"2559","310-1895","harris",1
"2560","310-1895","krauss",1
"2561","310-1895","offer",1
"2562","310-1895","sam",1
"2563","310-1895","stand",1
"2564","310-1895","tirade",1
"2565","310-1895","victims",1
"2566","310-1896","campaign",1
"2567","310-1896","entertainment",1
"2568","310-1896","erupted",1
"2569","310-1896","ice",1
"2570","310-1896","industry",1
"2571","310-1896","korea's",1
"2572","310-1896","mountain",1
"2573","310-1896","recently",1
"2574","310-1896","shocking",1
"2575","310-1901","campaign",1
"2576","310-1901","entertainment",1
"2577","310-1901","erupted",1
"2578","310-1901","ice",1
"2579","310-1901","industry",1
"2580","310-1901","korea's",1
"2581","310-1901","mountain",1
"2582","310-1901","recently",1
"2583","310-1901","shocking",1
"2584","310-1903","campaign",1
"2585","310-1903","entertainment",1
"2586","310-1903","erupted",1
"2587","310-1903","ice",1
"2588","310-1903","industry",1
"2589","310-1903","korea's",1
"2590","310-1903","mountain",1
"2591","310-1903","recently",1
"2592","310-1903","shocking",1
"2593","310-1906","http",1
"2594","310-1909","admits",1
"2595","310-1909","assault",1
"2596","310-1909","denies",1
"2597","310-1909","forward",1
"2598","310-1909","pays",1
"2599","310-1909","sexual",1
"2600","310-1909","tape",1
"2601","310-1909","wh",1
"2602","310-1910","admits",1
"2603","310-1910","assault",1
"2604","310-1910","denies",1
"2605","310-1910","forward",1
"2606","310-1910","pays",1
"2607","310-1910","sexual",1
"2608","310-1910","tape",1
"2609","310-1910","wh",1
"2610","310-1912","campaign",1
"2611","310-1912","entertainment",1
"2612","310-1912","erupted",1
"2613","310-1912","ice",1
"2614","310-1912","industry",1
"2615","310-1912","korea's",1
"2616","310-1912","mountain",1
"2617","310-1912","recently",1
"2618","310-1912","shocking",1
"2619","310-1917","admits",1
"2620","310-1917","assault",1
"2621","310-1917","denies",1
"2622","310-1917","forward",1
"2623","310-1917","pays",1
"2624","310-1917","sexual",1
"2625","310-1917","tape",1
"2626","310-1917","wh",1
"2627","310-1918","admits",1
"2628","310-1918","assault",1
"2629","310-1918","denies",1
"2630","310-1918","forward",1
"2631","310-1918","pays",1
"2632","310-1918","sexual",1
"2633","310-1918","tape",1
"2634","310-1918","wh",1
"2635","310-1920","fromwherewestand",1
"2636","310-1920","renamehonoluluairport",1
"2637","310-1920","repost",1
"2638","310-1920","timesuphawaii",1
"2639","310-1920","timesupinouye",1
"2640","310-1920","valuevictims",1
"2641","310-1920","victims",1
"2642","310-1921","met",1
"2643","310-1921","renamehonoluluairport",1
"2644","310-1921","repost",1
"2645","310-1921","timesuphawaii",1
"2646","310-1921","timesupinouye",1
"2647","310-1921","victims",1
"2648","310-1922","fromwherewestand",1
"2649","310-1922","renamehonoluluairport",1
"2650","310-1922","repost",1
"2651","310-1922","timesuphawaii",1
"2652","310-1922","timesupinouye",1
"2653","310-1922","valuevictims",1
"2654","310-1922","victims",1
"2655","310-1923","met",1
"2656","310-1923","renamehonoluluairport",1
"2657","310-1923","repost",1
"2658","310-1923","timesuphawaii",1
"2659","310-1923","timesupinouye",1
"2660","310-1923","victims",1
"2661","310-1924","met",1
"2662","310-1924","renamehonoluluairport",1
"2663","310-1924","repost",1
"2664","310-1924","timesuphawaii",1
"2665","310-1924","timesupinouye",1
"2666","310-1924","victims",1
"2667","310-1930","campaign",1
"2668","310-1930","entertainment",1
"2669","310-1930","erupted",1
"2670","310-1930","ice",1
"2671","310-1930","industry",1
"2672","310-1930","korea's",1
"2673","310-1930","mountain",1
"2674","310-1930","recently",1
"2675","310-1930","shocking",1
"2676","310-1932","withyou",1
"2677","310-1933","withyou",1
"2678","310-1939","campaign",1
"2679","310-1939","entertainment",1
"2680","310-1939","erupted",1
"2681","310-1939","ice",1
"2682","310-1939","industry",1
"2683","310-1939","korea's",1
"2684","310-1939","mountain",1
"2685","310-1939","recently",1
"2686","310-1939","shocking",1
"2687","310-194","harassment",1
"2688","310-194","sexual",1
"2689","310-1944","allaboutwomen",1
"2690","310-1944","festival",1
"2691","310-1944","guest",1
"2692","310-1944","recent",1
"2693","310-1944","sydney",1
"2694","310-1944","visit",1
"2695","310-1945","allaboutwomen",1
"2696","310-1945","festival",1
"2697","310-1945","guest",1
"2698","310-1945","recent",1
"2699","310-1945","sydney",1
"2700","310-1945","visit",1
"2701","310-1946","allaboutwomen",1
"2702","310-1946","festival",1
"2703","310-1946","guest",1
"2704","310-1946","recent",1
"2705","310-1946","sydney",1
"2706","310-1946","visit",1
"2707","310-1959","_3",1
"2708","310-1959","17_",1
"2709","310-1959","2002_",1
"2710","310-1959","3_",1
"2711","310-196","girls_can_do_anything",1
"2712","310-196","korea's",1
"2713","310-196","movement",1
"2714","310-1960","57",1
"2715","310-1967","anthem",1
"2716","310-1967","generation's",1
"2717","310-1967","girls",1
"2718","310-1967","girls_can_do_anything",1
"2719","310-1967","korea's",1
"2720","310-1967","movement",1
"2721","310-1967","world",1
"2722","310-1968","anthem",1
"2723","310-1968","generation's",1
"2724","310-1968","girls",1
"2725","310-1968","girls_can_do_anything",1
"2726","310-1968","korea's",1
"2727","310-1968","movement",1
"2728","310-1968","world",1
"2729","310-1969","anthem",1
"2730","310-1969","generation's",1
"2731","310-1969","girls",1
"2732","310-1969","girls_can_do_anything",1
"2733","310-1969","korea's",1
"2734","310-1969","movement",1
"2735","310-1969","world",1
"2736","310-1970","harassment",1
"2737","310-1970","sexual",1
"2738","310-1971","anthem",1
"2739","310-1971","generation's",1
"2740","310-1971","girls",1
"2741","310-1971","girls_can_do_anything",1
"2742","310-1971","korea's",1
"2743","310-1971","movement",1
"2744","310-1971","world",1
"2745","310-1976","sistar",1
"2746","310-1977","withyou",1
"2747","310-1978","harassment",1
"2748","310-1978","sexual",1
"2749","310-198","acoso",1
"2750","310-198","como",1
"2751","310-198","consecuencia",1
"2752","310-198","consensuado",1
"2753","310-198","impulsan",1
"2754","310-198","movimientos",1
"2755","310-198","redes",1
"2756","310-198","rompan",1
"2757","310-198","sexo",1
"2758","310-198","silencio",1
"2759","310-198","sociales",1
"2760","310-198","surgido",1
"2761","310-198","uni",1
"2762","310-198","violaci",1
"2763","310-198","viralizado",1
"2764","310-1980","vcr2017",1
"2765","310-1982","vcr2017",1
"2766","310-1985","vcr2017",1
"2767","310-1988","sistar",1
"2768","310-199","acoso",1
"2769","310-199","como",1
"2770","310-199","consecuencia",1
"2771","310-199","consensuado",1
"2772","310-199","han",1
"2773","310-199","movimientos",1
"2774","310-199","mujeres",1
"2775","310-199","redes",1
"2776","310-199","sexo",1
"2777","310-199","surgido",1
"2778","310-199","uni",1
"2779","310-199","violaci",1
"2780","310-1993","ar",1
"2781","310-1993","bought",1
"2782","310-1993","bump",1
"2783","310-1993","earlier",1
"2784","310-1993","hyvee",1
"2785","310-1993","minutes",1
"2786","310-1993","oneless",1
"2787","310-1993","parkland",1
"2788","310-1993","stock",1
"2789","310-1994","ar",1
"2790","310-1994","bought",1
"2791","310-1994","bump",1
"2792","310-1994","earlier",1
"2793","310-1994","hyvee",1
"2794","310-1994","minutes",1
"2795","310-1994","oneless",1
"2796","310-1994","parkland",1
"2797","310-1994","stock",1
"2798","310-1998","sistar",1
"2799","310-2004","admits",1
"2800","310-2004","assault",1
"2801","310-2004","denies",1
"2802","310-2004","forward",1
"2803","310-2004","pays",1
"2804","310-2004","sexual",1
"2805","310-2004","tape",1
"2806","310-2004","wh",1
"2807","310-2005","admits",1
"2808","310-2005","assault",1
"2809","310-2005","denies",1
"2810","310-2005","forward",1
"2811","310-2005","pays",1
"2812","310-2005","sexual",1
"2813","310-2005","tape",1
"2814","310-2005","wh",1
"2815","310-2009","bringing",1
"2816","310-201","campaign",1
"2817","310-201","entertainment",1
"2818","310-201","erupted",1
"2819","310-201","ice",1
"2820","310-201","industry",1
"2821","310-201","korea's",1
"2822","310-201","mountain",1
"2823","310-201","recently",1
"2824","310-201","shocking",1
"2825","310-2011","sistar",1
"2826","310-2012","sistar",1
"2827","310-202","harassment",1
"2828","310-202","sexual",1
"2829","310-2021","sistar",1
"2830","310-2027","27",1
"2831","310-2027","52",1
"2832","310-2027","official",1
"2833","310-2027","users",1
"2834","310-2028","27",1
"2835","310-2028","52",1
"2836","310-2028","official",1
"2837","310-2028","users",1
"2838","310-2030","assault",1
"2839","310-2030","concerns",1
"2840","310-2030","male",1
"2841","310-2030","sexual",1
"2842","310-2030","survivor",1
"2843","310-2031","assault",1
"2844","310-2031","concerns",1
"2845","310-2031","male",1
"2846","310-2031","sexual",1
"2847","310-2031","survivor",1
"2848","310-2032","admits",1
"2849","310-2032","assault",1
"2850","310-2032","denies",1
"2851","310-2032","forward",1
"2852","310-2032","pays",1
"2853","310-2032","sexual",1
"2854","310-2032","tape",1
"2855","310-2032","wh",1
"2856","310-2033","admits",1
"2857","310-2033","assault",1
"2858","310-2033","denies",1
"2859","310-2033","forward",1
"2860","310-2033","pays",1
"2861","310-2033","sexual",1
"2862","310-2033","tape",1
"2863","310-2033","wh",1
"2864","310-2034","50_",1
"2865","310-2034","60_",1
"2866","310-2039","vcr2017",1
"2867","310-204","sistar",1
"2868","310-2041","anthem",1
"2869","310-2041","generation's",1
"2870","310-2041","girls",1
"2871","310-2041","girls_can_do_anything",1
"2872","310-2041","korea's",1
"2873","310-2041","movement",1
"2874","310-2041","world",1
"2875","310-2044","admits",1
"2876","310-2044","assault",1
"2877","310-2044","denies",1
"2878","310-2044","forward",1
"2879","310-2044","pays",1
"2880","310-2044","sexual",1
"2881","310-2044","tape",1
"2882","310-2044","wh",1
"2883","310-2045","admits",1
"2884","310-2045","assault",1
"2885","310-2045","denies",1
"2886","310-2045","forward",1
"2887","310-2045","pays",1
"2888","310-2045","sexual",1
"2889","310-2045","tape",1
"2890","310-2045","wh",1
"2891","310-2046","sistar",1
"2892","310-2050","harassment",1
"2893","310-2050","sexual",1
"2894","310-2051","vcr2017",1
"2895","310-2054","13",1
"2896","310-2054","abuse",1
"2897","310-2054","airing",1
"2898","310-2054","america",1
"2899","310-2054","breaking",1
"2900","310-2054","catholic",1
"2901","310-2054","catholicchurch",1
"2902","310-2054","church",1
"2903","310-2054","churchtoo",1
"2904","310-2054","clergytoo",1
"2905","310-2054","cover",1
"2906","310-2054","documentary",1
"2907","310-2054","entitled",1
"2908","310-2054","march",1
"2909","310-2054","silence",1
"2910","310-2054","silenceisnotspiritual",1
"2911","310-2054","special",1
"2912","310-2055","13",1
"2913","310-2055","abu",1
"2914","310-2055","airing",1
"2915","310-2055","america",1
"2916","310-2055","cover",1
"2917","310-2055","documentary",1
"2918","310-2055","march",1
"2919","310-2055","special",1
"2920","310-2056","13",1
"2921","310-2056","abuse",1
"2922","310-2056","airing",1
"2923","310-2056","america",1
"2924","310-2056","breaking",1
"2925","310-2056","catholic",1
"2926","310-2056","catholicchurch",1
"2927","310-2056","church",1
"2928","310-2056","churchtoo",1
"2929","310-2056","clergytoo",1
"2930","310-2056","cover",1
"2931","310-2056","documentary",1
"2932","310-2056","entitled",1
"2933","310-2056","march",1
"2934","310-2056","silence",1
"2935","310-2056","silenceisnotspiritual",1
"2936","310-2056","special",1
"2937","310-2057","13",1
"2938","310-2057","abu",1
"2939","310-2057","airing",1
"2940","310-2057","america",1
"2941","310-2057","cover",1
"2942","310-2057","documentary",1
"2943","310-2057","march",1
"2944","310-2057","special",1
"2945","310-2058","13",1
"2946","310-2058","abuse",1
"2947","310-2058","airing",1
"2948","310-2058","america",1
"2949","310-2058","breaking",1
"2950","310-2058","catholic",1
"2951","310-2058","catholicchurch",1
"2952","310-2058","church",1
"2953","310-2058","churchtoo",1
"2954","310-2058","clergytoo",1
"2955","310-2058","cover",1
"2956","310-2058","documentary",1
"2957","310-2058","entitled",1
"2958","310-2058","march",1
"2959","310-2058","silence",1
"2960","310-2058","silenceisnotspiritual",1
"2961","310-2058","special",1
"2962","310-2059","13",1
"2963","310-2059","abu",1
"2964","310-2059","airing",1
"2965","310-2059","america",1
"2966","310-2059","cover",1
"2967","310-2059","documentary",1
"2968","310-2059","march",1
"2969","310-2059","special",1
"2970","310-2060","jominki",1
"2971","310-2063","vcr2017",1
"2972","310-2065","sistar",1
"2973","310-2066","sistar",1
"2974","310-2069","withyou",1
"2975","310-2070","episode",1
"2976","310-2070","heard",1
"2977","310-2070","hosted",1
"2978","310-2070","nonstop",1
"2979","310-2070","sin",1
"2980","310-2070","thinking",1
"2981","310-2070","week",1
"2982","310-2071","episode",1
"2983","310-2071","heard",1
"2984","310-2071","hosted",1
"2985","310-2071","nonstop",1
"2986","310-2071","sin",1
"2987","310-2071","thinking",1
"2988","310-2071","week",1
"2989","310-2072","episode",1
"2990","310-2072","heard",1
"2991","310-2072","hosted",1
"2992","310-2072","nonstop",1
"2993","310-2072","sin",1
"2994","310-2072","thinking",1
"2995","310-2072","week",1
"2996","310-2073","campaign",1
"2997","310-2073","entertainment",1
"2998","310-2073","erupted",1
"2999","310-2073","ice",1
"3000","310-2073","industry",1
"3001","310-2073","korea's",1
"3002","310-2073","mountain",1
"3003","310-2073","recently",1
"3004","310-2073","shocking",1
"3005","310-2074","anthem",1
"3006","310-2074","generation's",1
"3007","310-2074","girls",1
"3008","310-2074","girls_can_do_anything",1
"3009","310-2074","korea's",1
"3010","310-2074","movement",1
"3011","310-2074","world",1
"3012","310-2075","ewha",1
"3013","310-2075","itnw",1
"3014","310-2075","lgbt",1
"3015","310-2075","snsd",1
"3016","310-2075","uni",1
"3017","310-2075","women",1
"3018","310-2076","anger",1
"3019","310-2076","centuries",1
"3020","310-2076","conc",1
"3021","310-2076","detonate",1
"3022","310-2076","entire",1
"3023","310-2076","expressing",1
"3024","310-2076","makes",1
"3025","310-2076","opinion",1
"3026","310-2076","told",1
"3027","310-2076","unlikeable",1
"3028","310-2076","women",1
"3029","310-2077","sistar",1
"3030","310-2079","awalt",1
"3031","310-2079","cost",1
"3032","310-2079","dead",1
"3033","310-2079","feminism",1
"3034","310-2079","genderwar",1
"3035","310-2079","honesty",1
"3036","310-2079","killed",1
"3037","310-2079","knight",1
"3038","310-2079","ladies",1
"3039","310-2079","lesson",1
"3040","310-2079","life",1
"3041","310-2079","manners",1
"3042","310-2079","mgtow",1
"3043","310-2079","misandry",1
"3044","310-2079","nawalt",1
"3045","310-2079","pence",1
"3046","310-2079","redpill",1
"3047","310-2079","sex",1
"3048","310-2079","timesup",1
"3049","310-2079","truth",1
"3050","310-2079","unicorn",1
"3051","310-2079","white",1
"3052","310-2079","women",1
"3053","310-2079","yesallwomen",1
"3054","310-2080","meto",1
"3055","310-2082","quiet",1
"3056","310-2082","reese",1
"3057","310-2082","shared",1
"3058","310-2082","story",1
"3059","310-2082","witherspoon",1
"3060","310-2083","awalt",1
"3061","310-2083","cost",1
"3062","310-2083","dead",1
"3063","310-2083","feminism",1
"3064","310-2083","genderwar",1
"3065","310-2083","honesty",1
"3066","310-2083","killed",1
"3067","310-2083","knight",1
"3068","310-2083","ladies",1
"3069","310-2083","lesson",1
"3070","310-2083","life",1
"3071","310-2083","manners",1
"3072","310-2083","mgtow",1
"3073","310-2083","misandry",1
"3074","310-2083","nawalt",1
"3075","310-2083","pence",1
"3076","310-2083","redpill",1
"3077","310-2083","sex",1
"3078","310-2083","timesup",1
"3079","310-2083","truth",1
"3080","310-2083","unicorn",1
"3081","310-2083","white",1
"3082","310-2083","women",1
"3083","310-2083","yesallwomen",1
"3084","310-2084","awalt",1
"3085","310-2084","cost",1
"3086","310-2084","dead",1
"3087","310-2084","feminism",1
"3088","310-2084","genderwar",1
"3089","310-2084","honesty",1
"3090","310-2084","killed",1
"3091","310-2084","knight",1
"3092","310-2084","ladies",1
"3093","310-2084","lesson",1
"3094","310-2084","life",1
"3095","310-2084","manners",1
"3096","310-2084","mgtow",1
"3097","310-2084","misandry",1
"3098","310-2084","nawalt",1
"3099","310-2084","pence",1
"3100","310-2084","redpill",1
"3101","310-2084","sex",1
"3102","310-2084","timesup",1
"3103","310-2084","truth",1
"3104","310-2084","unicorn",1
"3105","310-2084","white",1
"3106","310-2084","women",1
"3107","310-2084","yesallwomen",1
"3108","310-2085","vcr2017",1
"3109","310-2087","ewha",1
"3110","310-2087","itnw",1
"3111","310-2087","lgbt",1
"3112","310-2087","snsd",1
"3113","310-2087","uni",1
"3114","310-2087","women",1
"3115","310-2088","f4",1
"3116","310-2096","vcr2017",1
"3117","310-2098","fra",1
"3118","310-2098","news",1
"3119","310-2098","probate",1
"3120","310-2101","girls",1
"3121","310-2104","ewha",1
"3122","310-2104","itnw",1
"3123","310-2104","lgbt",1
"3124","310-2104","snsd",1
"3125","310-2104","uni",1
"3126","310-2104","women",1
"3127","310-2106","court",1
"3128","310-2106","hashtag",1
"3129","310-2106","witch",1
"3130","310-2109","withyou",1
"3131","310-211","sistar",1
"3132","310-2112","campaign",1
"3133","310-2112","entertainment",1
"3134","310-2112","erupted",1
"3135","310-2112","ice",1
"3136","310-2112","industry",1
"3137","310-2112","korea's",1
"3138","310-2112","mountain",1
"3139","310-2112","recently",1
"3140","310-2112","shocking",1
"3141","310-2117","vcr2017",1
"3142","310-2118","50_",1
"3143","310-2118","60_",1
"3144","310-2119","girls",1
"3145","310-212","bringing",1
"3146","310-2123","vcr2017",1
"3147","310-2128","f4",1
"3148","310-2129","sistar",1
"3149","310-2130","campaign",1
"3150","310-2130","entertainment",1
"3151","310-2130","erupted",1
"3152","310-2130","ice",1
"3153","310-2130","industry",1
"3154","310-2130","korea's",1
"3155","310-2130","mountain",1
"3156","310-2130","recently",1
"3157","310-2130","shocking",1
"3158","310-2131","naver",1
"3159","310-2132","2010",1
"3160","310-2132","26",1
"3161","310-2134","wetoo",1
"3162","310-2139","domesticabuse",1
"3163","310-2139","domesticviolence",1
"3164","310-2139","embracingmyself",1
"3165","310-2139","respected",1
"3166","310-2139","timesup",1
"3167","310-2139","victims",1
"3168","310-2139","voice",1
"3169","310-2140","domesticabuse",1
"3170","310-2140","domesticviolence",1
"3171","310-2140","embracingmyself",1
"3172","310-2140","respected",1
"3173","310-2140","timesup",1
"3174","310-2140","victims",1
"3175","310-2140","voice",1
"3176","310-2141","anonymous",1
"3177","310-2141","neveragain",1
"3178","310-2141","resign",1
"3179","310-2141","timesup",1
"3180","310-2146","ewha",1
"3181","310-2146","itnw",1
"3182","310-2146","lgbt",1
"3183","310-2146","snsd",1
"3184","310-2146","uni",1
"3185","310-2146","women",1
"3186","310-2147","16_",1
"3187","310-2147","withyou",1
"3188","310-2149","campaign",1
"3189","310-2149","entertainment",1
"3190","310-2149","erupted",1
"3191","310-2149","ice",1
"3192","310-2149","industry",1
"3193","310-2149","korea's",1
"3194","310-2149","mountain",1
"3195","310-2149","recently",1
"3196","310-2149","shocking",1
"3197","310-2150","behalf",1
"3198","310-2150","bill",1
"3199","310-2150","blue",1
"3200","310-2150","clinton",1
"3201","310-2150","essay",1
"3202","310-2150","hit",1
"3203","310-2150","house",1
"3204","310-2150","intern",1
"3205","310-2150","lewinsky",1
"3206","310-2150","littlerock",1
"3207","310-2150","movement",1
"3208","310-2150","nov",1
"3209","310-2150","reminder",1
"3210","310-2150","ride",1
"3211","310-2150","snag",1
"3212","310-2150","streetwalker",1
"3213","310-2150","talked",1
"3214","310-2150","wave",1
"3215","310-2150","white",1
"3216","310-2151","blue",1
"3217","310-2151","dems",1
"3218","310-2151","essay",1
"3219","310-2151","hit",1
"3220","310-2151","lewinsky",1
"3221","310-2151","movement",1
"3222","310-2151","nov",1
"3223","310-2151","ride",1
"3224","310-2151","snag",1
"3225","310-2151","wave",1
"3226","310-2153","sistar",1
"3227","310-2154","article",1
"3228","310-2154","campaign",1
"3229","310-2154","disabilities",1
"3230","310-2154","featured",1
"3231","310-2154","guardian",1
"3232","310-2154","iced",1
"3233","310-2154","presentation",1
"3234","310-2154","student",1
"3235","310-2154","women",1
"3236","310-2156","anthem",1
"3237","310-2156","generation's",1
"3238","310-2156","girls",1
"3239","310-2156","girls_can_do_anything",1
"3240","310-2156","korea's",1
"3241","310-2156","movement",1
"3242","310-2156","world",1
"3243","310-2158","withyou",1
"3244","310-2160","age",1
"3245","310-2160","anyyywaaay",1
"3246","310-2160","enjoy",1
"3247","310-2160","lewinsky",1
"3248","310-2160","news",1
"3249","310-2160","piece",1
"3250","310-2160","posted",1
"3251","310-2160","reinventing",1
"3252","310-2160","sex",1
"3253","310-2160","time",1
"3254","310-2160","trauma",1
"3255","310-2161","36",1
"3256","310-2161","age",1
"3257","310-2161","brand",1
"3258","310-2161","circulate",1
"3259","310-2161","lewinsky",1
"3260","310-2161","noon",1
"3261","310-2161","p.m",1
"3262","310-2161","piece",1
"3263","310-2161","posted",1
"3264","310-2161","read",1
"3265","310-2161","reinventing",1
"3266","310-2161","sex",1
"3267","310-2161","swear",1
"3268","310-2161","trauma",1
"3269","310-2162","age",1
"3270","310-2162","brand",1
"3271","310-2162","lewinsky",1
"3272","310-2162","meto",1
"3273","310-2162","piece",1
"3274","310-2162","posted",1
"3275","310-2162","reinventing",1
"3276","310-2162","sex",1
"3277","310-2162","time",1
"3278","310-2162","trauma",1
"3279","310-2163","campaign",1
"3280","310-2163","entertainment",1
"3281","310-2163","erupted",1
"3282","310-2163","ice",1
"3283","310-2163","industry",1
"3284","310-2163","korea's",1
"3285","310-2163","mountain",1
"3286","310-2163","recently",1
"3287","310-2163","shocking",1
"3288","310-2165","sistar",1
"3289","310-2168","ewha",1
"3290","310-2168","itnw",1
"3291","310-2168","lgbt",1
"3292","310-2168","snsd",1
"3293","310-2168","uni",1
"3294","310-2168","women",1
"3295","310-2173","harassment",1
"3296","310-2173","sexual",1
"3297","310-2174","vcr2017",1
"3298","310-2175","naver",1
"3299","310-2178","sistar",1
"3300","310-2179","anthem",1
"3301","310-2179","generation's",1
"3302","310-2179","girls",1
"3303","310-2179","girls_can_do_anything",1
"3304","310-2179","korea's",1
"3305","310-2179","movement",1
"3306","310-2179","world",1
"3307","310-2183","f4",1
"3308","310-2187","ewha",1
"3309","310-2187","itnw",1
"3310","310-2187","lgbt",1
"3311","310-2187","snsd",1
"3312","310-2187","uni",1
"3313","310-2187","women",1
"3314","310-2189","vcr2017",1
"3315","310-219","78",1
"3316","310-2191","anthem",1
"3317","310-2191","generation's",1
"3318","310-2191","girls",1
"3319","310-2191","girls_can_do_anything",1
"3320","310-2191","korea's",1
"3321","310-2191","movement",1
"3322","310-2191","world",1
"3323","310-2192","amazing",1
"3324","310-2192","korea",1
"3325","310-2192","movement",1
"3326","310-2192","snsd",1
"3327","310-2192","south",1
"3328","310-2192","world",1
"3329","310-2193","quiet",1
"3330","310-2193","reese",1
"3331","310-2193","shared",1
"3332","310-2193","story",1
"3333","310-2193","witherspoon",1
"3334","310-2196","301",1
"3335","310-2196","337",1
"3336","310-2196","7",1
"3337","310-2196","jo",1
"3338","310-2196","ki",1
"3339","310-2196","min",1
"3340","310-2198","jominki",1
"3341","310-2198","lover",1
"3342","310-2198","moon",1
"3343","310-2200","cops",1
"3344","310-2200","shit",1
"3345","310-2200","shook",1
"3346","310-2212","calling",1
"3347","310-2212","dont",1
"3348","310-2212","marchforourlives",1
"3349","310-2212","neverag",1
"3350","310-2212","nra",1
"3351","310-2212","organization",1
"3352","310-2212","retweet",1
"3353","310-2212","terrorist",1
"3354","310-2213","assaulted",1
"3355","310-2213","bragging",1
"3356","310-2213","carrying",1
"3357","310-2213","human",1
"3358","310-2213","hunted",1
"3359","310-2213","movement",1
"3360","310-2213","placards",1
"3361","310-2213","rights",1
"3362","310-2213","thi",1
"3363","310-2213","women",1
"3364","310-2218","anthem",1
"3365","310-2218","generation's",1
"3366","310-2218","girls",1
"3367","310-2218","girls_can_do_anything",1
"3368","310-2218","korea's",1
"3369","310-2218","movement",1
"3370","310-2218","world",1
"3371","310-222","vcr2017",1
"3372","310-2222","infinitechallenge",1
"3373","310-2227","withyou",1
"3374","310-2228","anger",1
"3375","310-2228","centuries",1
"3376","310-2228","conc",1
"3377","310-2228","detonate",1
"3378","310-2228","entire",1
"3379","310-2228","expressing",1
"3380","310-2228","makes",1
"3381","310-2228","opinion",1
"3382","310-2228","told",1
"3383","310-2228","unlikeable",1
"3384","310-2228","women",1
"3385","310-2233","vcr2017",1
"3386","310-2237","sistar",1
"3387","310-2238","court",1
"3388","310-2238","hashtag",1
"3389","310-2238","witch",1
"3390","310-2240","girls",1
"3391","310-2241","sistar",1
"3392","310-2244","girls",1
"3393","310-2246","sistar",1
"3394","310-2256","78",1
"3395","310-226","20_",1
"3396","310-2260","girls",1
"3397","310-2261","sistar",1
"3398","310-2266","abusive",1
"3399","310-2266","clients",1
"3400","310-2266","danger",1
"3401","310-2266","girlpowernow",1
"3402","310-2266","helping",1
"3403","310-2266","pictures",1
"3404","310-2266","placing",1
"3405","310-2266","reasons",1
"3406","310-2266","security",1
"3407","310-2266","share",1
"3408","310-2266","silent",1
"3409","310-2266","situations",1
"3410","310-2266","stand",1
"3411","310-2266","stay",1
"3412","310-2266","women",1
"3413","310-2269","ewha",1
"3414","310-2269","itnw",1
"3415","310-2269","lgbt",1
"3416","310-2269","snsd",1
"3417","310-2269","uni",1
"3418","310-2269","women",1
"3419","310-227","amarch4ourlives",1
"3420","310-227","banassaultweapons",1
"3421","310-227","blm",1
"3422","310-227","declare",1
"3423","310-227","dreamer",1
"3424","310-227","fbr",1
"3425","310-227","fbresistance",1
"3426","310-227","fbrparty",1
"3427","310-227","idwp",1
"3428","310-227","loveeveryonealways",1
"3429","310-227","nobannowall",1
"3430","310-227","parklandstudents",1
"3431","310-227","peace",1
"3432","310-227","standup4humanrights",1
"3433","310-227","timesup",1
"3434","310-227","world",1
"3435","310-2274","internationalwomensday",1
"3436","310-2274","withyou",1
"3437","310-2275","internationalwomensday",1
"3438","310-2276","episode",1
"3439","310-2276","heard",1
"3440","310-2276","hosted",1
"3441","310-2276","nonstop",1
"3442","310-2276","sin",1
"3443","310-2276","thinking",1
"3444","310-2276","week",1
"3445","310-2277","episode",1
"3446","310-2277","heard",1
"3447","310-2277","hosted",1
"3448","310-2277","nonstop",1
"3449","310-2277","sin",1
"3450","310-2277","thinking",1
"3451","310-2277","week",1
"3452","310-2278","episode",1
"3453","310-2278","heard",1
"3454","310-2278","hosted",1
"3455","310-2278","nonstop",1
