"","id","tweet","date","origtweet"
"14689","310-8234","RT :             _          #Metoo   ÔøΩ",2018-03-11 03:27:00,"RT @TI4DrxZSeg98trq: __ __ ____ ___ ___ _____ ____ ____ ___ ____ __ ___ _ __ ___ ___ ____ ____ __ __ __ _____ #Metoo #___ #__ https://t.co/…"
"14690","310-8235","RT : .admits to sexual assault on tape, denies all the women who have come forward, pays off women with whÔøΩ",2018-03-11 03:27:00,"RT @BarbraStreisand: .@realDonaldTrump admits to sexual assault on tape, denies all the women who have come forward, pays off women with wh…"
"14691","310-8236","RT : .admits to sexual assault on tape, denies all the women who have come forward, pays off women with whÔøΩ",2018-03-11 03:27:00,"RT @BarbraStreisand: .@realDonaldTrump admits to sexual assault on tape, denies all the women who have come forward, pays off women with wh…"
"14692","310-8237","  #MeToo ",2018-03-09 08:37:00,"@TallyXiaxy ___________________________________ ___________________________________ #MeToo _________"
"14693","310-8238","RT :   #MeToo ",2018-03-11 03:27:00,"RT @washizaemon: @TallyXiaxy ___________________________________ ___________________________________ #MeToo _________"
"14694","310-8239","RT :   #MeToo    ÔøΩ",2018-03-11 03:27:00,"RT @washizaemon: _______________________ _____ #MeToo _________________ ______ ________ __________________________________________________…"
"14695","310-8240","RT :   #MeToo ",2018-03-11 03:27:00,"RT @washizaemon: @TallyXiaxy ___________________________________ ___________________________________ #MeToo _________"
"14696","310-8241","RT :             _          #Metoo   ÔøΩ",2018-03-11 03:27:00,"RT @TI4DrxZSeg98trq: __ __ ____ ___ ___ _____ ____ ____ ___ ____ __ ___ _ __ ___ ___ ____ ____ __ __ __ _____ #Metoo #___ #__ https://t.co/…"
"14697","310-8242","RT :    9  2017    ÔøΩ",2018-03-11 03:27:00,"RT @asnmaok: _______________  __________________ 9 _______ 2017  ________________________  ________________________________________________…"
"14698","310-8243","RT :   !! #MeToo   TOBjweXnpB",2018-03-11 03:27:00,"RT @milKKoO_: __ ____ !!#____ #MeToo __ ___ https://t.co/TOBjweXnpB"
"14699","310-8244","RT :  #metoo EaTFHU1hQ3",2018-03-11 03:27:00,"RT @byniyaiiiiiz: ___________________ #metoo https://t.co/EaTFHU1hQ3"
"14700","310-8245","   () #metoo   SZysBg86ZC",2018-03-09 06:49:00,"_________________________________________________ _____________ _______________________________________________ _____________________(_____________________________)_____________________________ #metoo __ _____________________ https://t.co/SZysBg86ZC"
"14701","310-8246","RT :    ÔøΩ",2018-03-11 03:22:00,"RT @Arsyjgot7: _________________________________________________ _____________ _______________________________________________ ____________…"
"14702","310-8247","RT :   #MeToo    ÔøΩ",2018-03-11 03:26:00,"RT @washizaemon: _______________________ _____ #MeToo _________________ ______ ________ __________________________________________________…"
"14703","310-8248","RT :   #metoo z4zNy8cJqK",2018-03-11 03:27:00,"RT @Otakugirls: ________________________... __________ #metoo https://t.co/z4zNy8cJqK"
"14704","310-8249","Into The New World is being used as an anthem for Korea's #MeToo campaign!  Fighting! A50ZT7MY0k",2018-03-10 11:06:00,"Into The New World is being used as an anthem for Korea's #MeToo campaign! ____ Fighting! https://t.co/A50ZT7MY0k"
"14705","310-8250","Para as mulheres brasileiras, QUALQUER tipo de assÔøΩdio ÔøΩ nojento, seja por artista famoso ou nÔøΩo, e vocÔøΩ pode denunciÔøΩ-los atravÔøΩs de um boletim de ocorrÔøΩncia. NÔøΩo ÔøΩ necessÔøΩrio estar presente com um advogado. NÔøΩo se cale, mulher! Diga alto com a tua voz! #MeToo. JgQZDDV48Z",2018-03-10 11:11:00,"Para as mulheres brasileiras, QUALQUER tipo de assédio é nojento, seja por artista famoso ou não, e você pode denunciá-los através de um boletim de ocorrência. Não é necessário estar presente com um advogado. Não se cale, mulher! Diga alto com a tua voz! #MeToo. https://t.co/JgQZDDV48Z"
"14706","310-8251","RT : Para as mulheres brasileiras, QUALQUER tipo de assÔøΩdio ÔøΩ nojento, seja por artista famoso ou nÔøΩo, e vocÔøΩ pode denunciÔøΩ-loÔøΩ",2018-03-11 03:27:00,"RT @SNSDChartsbr: Para as mulheres brasileiras, QUALQUER tipo de assédio é nojento, seja por artista famoso ou não, e você pode denunciá-lo…"
"14707","310-8252","#MeToo  zg2hZeIj46",2018-03-10 16:00:00,"___________________________________________________________________________________________________#MeToo ___________________ https://t.co/zg2hZeIj46"
"14708","310-8253","RT : #MeToo ÔøΩ",2018-03-11 03:27:00,"RT @tchiezinha: ___________________________________________________________________________________________________#MeToo ________________…"
"14709","310-8254","RT :   !! #MeToo   TOBjweXnpB",2018-03-11 03:27:00,"RT @milKKoO_: __ ____ !!#____ #MeToo __ ___ https://t.co/TOBjweXnpB"
"14710","310-8255","RT : Remember the woman who Laura Dern took with her to the Golden Globes? She's a farm worker who knows more than you couldÔøΩ",2018-03-11 03:27:00,"RT @thedailybeast: Remember the woman who Laura Dern took with her to the Golden Globes? She's a farm worker who knows more than you could…"
"14711","310-8256","RT :   !! #MeToo   TOBjweXnpB",2018-03-11 03:27:00,"RT @milKKoO_: __ ____ !!#____ #MeToo __ ___ https://t.co/TOBjweXnpB"
"14712","310-8257","RT :    ÔøΩ",2018-03-11 03:11:00,"RT @washizaemon: __________________________________________ ______________________________________ _______________________________ ________…"
"14713","310-8258","RT :  #MeToo  ÔøΩ",2018-03-11 03:11:00,"RT @washizaemon: __________________________________________________________ #MeToo _______________________________ _____________________…"
"14714","310-8259","RT :  #MeToo  ÔøΩ",2018-03-11 03:11:00,"RT @washizaemon: ____________________ #MeToo _____________________________________________________ ________________________________________…"
"14715","310-8260","RT :  #MeToo   VCR2017   ÔøΩ",2018-03-11 03:13:00,"RT @asnmaok: ___________________________ #MeToo _________  _______________VCR___________________2017   ____________________________________…"
"14716","310-8261","RT :    9  2017    ÔøΩ",2018-03-11 03:13:00,"RT @asnmaok: _______________  __________________ 9 _______ 2017  ________________________  ________________________________________________…"
"14717","310-8262","RT :  #metoo      ÔøΩ",2018-03-11 03:14:00,"RT @GucciEHEHEH: _____________________________________________ #metoo _____________________ ________________________ ___.  _____ __________…"
"14718","310-8263","RT :  #metoo EaTFHU1hQ3",2018-03-11 03:27:00,"RT @byniyaiiiiiz: ___________________ #metoo https://t.co/EaTFHU1hQ3"
"14719","310-8264","RT :             _          #Metoo   ÔøΩ",2018-03-11 03:27:00,"RT @TI4DrxZSeg98trq: __ __ ____ ___ ___ _____ ____ ____ ___ ____ __ ___ _ __ ___ ___ ____ ____ __ __ __ _____ #Metoo #___ #__ https://t.co/…"
"14720","310-8265","RT :             _          #Metoo   ÔøΩ",2018-03-11 03:27:00,"RT @TI4DrxZSeg98trq: __ __ ____ ___ ___ _____ ____ ____ ___ ____ __ ___ _ __ ___ ___ ____ ____ __ __ __ _____ #Metoo #___ #__ https://t.co/…"
"14721","310-8266","RT : #MeToo _        Z1YdzeIzkS tTQ3uxmwTC",2018-03-11 03:24:00,"RT @sexviolenceklit: #MeToo _ __ ___ _____ __. ___ ____.  https://t.co/Z1YdzeIzkS https://t.co/tTQ3uxmwTC"
"14722","310-8267","RT :  _       '_' (D)   14_    _  _      _     ÔøΩ",2018-03-11 03:25:00,"RT @Human_fuck_: __ _ __. ___ ___ ____ ____ ___ '_' (D) ____ ____ 14_ ___ ___ ""_____ _ __ _ __ ___"" __ ___. __ _ _____ __ _____. _____ ___…"
"14723","310-8268","RT : &lt; , #metoo  &gt;   2_        _       ÔøΩ",2018-03-11 03:27:00,"RT @smjingogo: &lt;___ __, #metoo ______ ____&gt;____ ______ _____ 2_ ___ __ ___ ______. _____ ______ ____ _ ______ ___ ______ ____ __ __ ______…"
"14724","310-8269","RT :             _          #Metoo   ÔøΩ",2018-03-11 03:27:00,"RT @TI4DrxZSeg98trq: __ __ ____ ___ ___ _____ ____ ____ ___ ____ __ ___ _ __ ___ ___ ____ ____ __ __ __ _____ #Metoo #___ #__ https://t.co/…"
"14725","310-8270","RT :   !! #MeToo   TOBjweXnpB",2018-03-11 03:27:00,"RT @milKKoO_: __ ____ !!#____ #MeToo __ ___ https://t.co/TOBjweXnpB"
"14726","310-8271","RT :             _          #Metoo   ÔøΩ",2018-03-11 03:27:00,"RT @TI4DrxZSeg98trq: __ __ ____ ___ ___ _____ ____ ____ ___ ____ __ ___ _ __ ___ ___ ____ ____ __ __ __ _____ #Metoo #___ #__ https://t.co/…"
"14727","310-8272","RT :   !! #MeToo   TOBjweXnpB",2018-03-11 03:27:00,"RT @milKKoO_: __ ____ !!#____ #MeToo __ ___ https://t.co/TOBjweXnpB"
"14728","310-8273"," witchÔøΩs court           #MeToo rzwAm5OPTo",2018-03-10 12:02:00,"_____________________ witch’s court _________ _________________ ______________________ ________________________________ ___________________________ _________________ _____________________________ ______________ ________________________ #_____________ #MeToo https://t.co/rzwAm5OPTo"
"14729","310-8274","RT :  witchÔøΩs court    ÔøΩ",2018-03-11 03:27:00,"RT @reviewsseries: _____________________ witch’s court _________ _________________ ______________________ ________________________________…"
"14730","310-8275"," #MeToo     ",2018-03-09 05:56:00,"________ #MeToo __________ _________________________________ _________________________________________ ___ _____________________________"
"14731","310-8276","RT :  #MeToo     ÔøΩ",2018-03-11 03:27:00,"RT @BO71297: ________ #MeToo __________ _________________________________ _________________________________________ ___ __________________…"
"14732","310-8277","El conocido actor de cine y televisiÔøΩn surcoreano Jo Min-ki, que en las ÔøΩltimas semanas ha sido objeto de varias denuncias por abusos sexuales en pleno auge del movimiento #MeToo en el paÔøΩs asiÔøΩtico, ha sido hallado ahorcado.#DQR #DQRInforma #EntÔøΩrateJFdVawSB2R 82Olz7TzZm",2018-03-11 03:27:00,"El conocido actor de cine y televisión surcoreano Jo Min-ki, que en las últimas semanas ha sido objeto de varias denuncias por abusos sexuales en pleno auge del movimiento #MeToo en el país asiático, ha sido hallado ahorcado.#DQR #DQRInforma #Entératehttps://t.co/JFdVawSB2R https://t.co/82Olz7TzZm"
"14733","310-8278","MoaM95LRH5_  _ 6  ,     16         _          #metoo #withyou",2018-03-10 00:00:00,"https://t.co/MoaM95LRH5_ ____ _ 6__ __ __, _____ ____ ___ ____. 16__ ____ ____ ___ ____ __ ____ ____ ___ _ __ ___ ___ ______. __ ______. #____ #____ #__ #metoo #withyou"
"14734","310-8279","RT : MoaM95LRH5_  _ 6  ,     16         _    ÔøΩ",2018-03-11 03:27:00,"RT @gaksii946: https://t.co/MoaM95LRH5_ ____ _ 6__ __ __, _____ ____ ___ ____. 16__ ____ ____ ___ ____ __ ____ ____ ___ _ __ ___ ___ ____…"
"14735","310-8280","RT :  #MeToo    1 _           sns_         ÔøΩ",2018-03-11 03:27:00,"RT @ARang__u3u: #____ #MeToo #___ #____ ___ 1__ _ ___ ____ ____ _______ __ ____ __ __ ____ ____ sns_ ___ ____ __ ____ ____ __ ____ ____ ___…"
"14736","310-8281","RT :     _               _     _  _      ÔøΩ",2018-03-11 03:27:00,"RT @ehrqor_gka: __ __ __ ____ _ ____ __ ____ __ ____ ___ __ __ ___ ___ __ __ ___ ____ _ ___ __ _____ ____ _ ____ _ ____ ___ __ ____ ___ __…"
"14737","310-8282","RT :  _       '_' (D)   14_    _  _      _     ÔøΩ",2018-03-11 03:27:00,"RT @Human_fuck_: __ _ __. ___ ___ ____ ____ ___ '_' (D) ____ ____ 14_ ___ ___ ""_____ _ __ _ __ ___"" __ ___. __ _ _____ __ _____. _____ ___…"
"14738","310-8283","After I saw ÔøΩs NYT video last night, I stayed up till 2 am finishing this piece: FErdURWn05 Thanks for telling your story, Jules! #metoo #churchtoo",2018-03-10 11:06:00,"After I saw @juleswoodson11 ‘s NYT video last night, I stayed up till 2 am finishing this piece: https://t.co/FErdURWn05 Thanks for telling your story, Jules! #metoo #churchtoo"
"14739","310-8284","RT : After I saw ÔøΩs NYT video last night, I stayed up till 2 am finishing this piece: FErdURWn05ÔøΩ",2018-03-11 03:27:00,"RT @bcastlemiller: After I saw @juleswoodson11 ‘s NYT video last night, I stayed up till 2 am finishing this piece: https://t.co/FErdURWn05…"
"14740","310-8285","RT : After I saw ÔøΩs NYT video last night, I stayed up till 2 am finishing this piece: FErdURWn05ÔøΩ",2018-03-11 03:27:00,"RT @bcastlemiller: After I saw @juleswoodson11 ‘s NYT video last night, I stayed up till 2 am finishing this piece: https://t.co/FErdURWn05…"
"14741","310-8286","RT :  #metoo EaTFHU1hQ3",2018-03-11 03:27:00,"RT @byniyaiiiiiz: ___________________ #metoo https://t.co/EaTFHU1hQ3"
"14742","310-8287","RT :   !! #MeToo   TOBjweXnpB",2018-03-11 03:27:00,"RT @milKKoO_: __ ____ !!#____ #MeToo __ ___ https://t.co/TOBjweXnpB"
"14743","310-8288","RT : #METOO           _             ÔøΩ",2018-03-11 03:27:00,"RT @BBADDA_76: #METOO #____ __ ___ _____ ____ ___ __ ___ ____ ____ ""____""_ __ ""___""___ __ __ ______ _____ ______ ___ __ ___ ____ ______ ___…"
"14744","310-8289","I'd love to see someone prominent from #MeToo movement stand up. The idea that a sex worker is inherently a liar is an insult to women everywhere. And please keep Stormy safe. I hope she tells her story soon. What a brave woman. #StormyDa",2018-03-10 18:42:00,"@MichaelAvenatti I'd love to see someone prominent from #MeToo movement stand up. The idea that a sex worker is inherently a liar is an insult to women everywhere. And please keep Stormy safe. I hope she tells her story soon. What a brave woman. #StormyDa"
"14745","310-8290","RT : I'd love to see someone prominent from #MeToo movement stand up. The idea that a sex worker is inherentlÔøΩ",2018-03-11 03:27:00,"RT @SeptemberMay: @MichaelAvenatti I'd love to see someone prominent from #MeToo movement stand up. The idea that a sex worker is inherentl…"
"14746","310-8291","RT : I'd love to see someone prominent from #MeToo movement stand up. The idea that a sex worker is inherentlÔøΩ",2018-03-11 03:27:00,"RT @SeptemberMay: @MichaelAvenatti I'd love to see someone prominent from #MeToo movement stand up. The idea that a sex worker is inherentl…"
"14747","310-8292","RT :    Sexual Harassment    ÔøΩ",2018-03-11 03:27:00,"RT @Opalismeeee: ___________________ ___________________ ___________________ Sexual Harassment ___________________ _________________ __ ___…"
"14748","310-8293","RT : &lt;RT&gt; #MeToo        2017_ 2          _ _    ,ÔøΩ",2018-03-11 03:27:00,"RT @jooookaaaaaaaa: &lt;RT______&gt; #MeToo___ __ _______ ___ ___ _____. __ __ 2017_ 2__ __ __ ____ ___ __ __ __ __ _____ _ _ ___ ____ ____ ___,…"
"14749","310-8294","RT :    9  2017    ÔøΩ",2018-03-11 03:27:00,"RT @asnmaok: _______________  __________________ 9 _______ 2017  ________________________  ________________________________________________…"
"14750","310-8295","RT :  #MeToo   VCR2017   ÔøΩ",2018-03-11 03:27:00,"RT @asnmaok: ___________________________ #MeToo _________  _______________VCR___________________2017   ____________________________________…"
"14751","310-8296","RT :             _          #Metoo   ÔøΩ",2018-03-11 03:27:00,"RT @TI4DrxZSeg98trq: __ __ ____ ___ ___ _____ ____ ____ ___ ____ __ ___ _ __ ___ ___ ____ ____ __ __ __ _____ #Metoo #___ #__ https://t.co/…"
"14752","310-8297","RT : In honor of Women's International Day, what better way to honor than by a true feminist (courtesy aceofspades)  #maga #tcot #tÔøΩ",2018-03-11 03:27:00,"RT @tdtrpnr: In honor of Women's International Day, what better way to honor than by a true feminist (courtesy aceofspades)  #maga #tcot #t…"
"14753","310-8298","RT :   ÔøΩ",2018-03-11 03:23:00,"RT @Pinkerr02: _____________________________________________ ______________________________________________________ _______________________…"
"14754","310-8299","RT :   #Metoo   ÔøΩ",2018-03-11 03:23:00,"RT @Anna_Zu: _______________________________ _______________ #Metoo ____________________ ________.______________________________ __________…"
"14755","310-8300","RT : Naver1 [+13,615,-598]   #metoo 2 [+11ÔøΩ",2018-03-11 03:23:00,"RT @Anna_Zu: ________.______________________Naver1 [+13,615,-598] _____________ ____________________ #metoo ______________________2 [+11…"
"14756","310-8301","RT :   +ÔøΩ",2018-03-11 03:24:00,"RT @Anna_Zu: ____.________________________ _______________________________________________ __________________________+_____________________…"
"14757","310-8302","RT : #MeToo ~  ÔøΩ",2018-03-11 03:24:00,"RT @MiNiZiiE: #MeToo ____________________________________________________~""_________________.___ ______________________ _________________…"
"14758","310-8303","RT :     ÔøΩ",2018-03-11 03:25:00,"RT @MiNiZiiE: ____________________________ ________________ ___________________________ ____________________ ____________________________…"
"14759","310-8304","RT :  ~    ÔøΩ",2018-03-11 03:25:00,"RT @MiNiZiiE: __ _____~ ""___________.___________________________ ___________________________._______ ____________________________ _________…"
"14760","310-8305","RT :    9  2017    ÔøΩ",2018-03-11 03:25:00,"RT @asnmaok: _______________  __________________ 9 _______ 2017  ________________________  ________________________________________________…"
"14761","310-8306","RT :  #MeToo   VCR2017   ÔøΩ",2018-03-11 03:26:00,"RT @asnmaok: ___________________________ #MeToo _________  _______________VCR___________________2017   ____________________________________…"
"14762","310-8307","RT :    ÔøΩ",2018-03-11 03:26:00,"RT @thanmako: ____________________________________________________________________________ ____ ____________________________ ______________…"
"14763","310-8308","RT :    #metoo  ÔøΩ",2018-03-11 03:27:00,"RT @Feezillaz: __________ ____ _____________ #metoo _____________________ _________________________________________________________________…"
"14764","310-8309","RT : [JTBC ] #MeToo         ' '  _   _  RiykMSP0xZ KÔøΩ",2018-03-11 03:27:00,"RT @JTBC_news: [JTBC ___] #MeToo ""__ ___ ___ __"" #__ __ ______ __ '____ ____'... __ _ ___ ___ _ ____ https://t.co/RiykMSP0xZ https://t.co/K…"
"14765","310-8310","RT : #MeToo _        Z1YdzeIzkS tTQ3uxmwTC",2018-03-11 03:27:00,"RT @sexviolenceklit: #MeToo _ __ ___ _____ __. ___ ____.  https://t.co/Z1YdzeIzkS https://t.co/tTQ3uxmwTC"
"14766","310-8311","RT :   ÔøΩ",2018-03-11 03:26:00,"RT @Pinkerr02: _____________________________________________ ______________________________________________________ _______________________…"
"14767","310-8312","RT :   #Metoo   ÔøΩ",2018-03-11 03:27:00,"RT @Anna_Zu: _______________________________ _______________ #Metoo ____________________ ________.______________________________ __________…"
"14768","310-8313","RT :   !! #MeToo   TOBjweXnpB",2018-03-11 03:27:00,"RT @milKKoO_: __ ____ !!#____ #MeToo __ ___ https://t.co/TOBjweXnpB"
"14769","310-8314","RT :   !! #MeToo   TOBjweXnpB",2018-03-11 03:27:00,"RT @milKKoO_: __ ____ !!#____ #MeToo __ ___ https://t.co/TOBjweXnpB"
"14770","310-8315","RT :  #metoo EaTFHU1hQ3",2018-03-11 03:27:00,"RT @byniyaiiiiiz: ___________________ #metoo https://t.co/EaTFHU1hQ3"
"14771","310-8316","RT :   !! #MeToo   TOBjweXnpB",2018-03-11 02:48:00,"RT @milKKoO_: __ ____ !!#____ #MeToo __ ___ https://t.co/TOBjweXnpB"
"14772","310-8317","RT :  _       '_' (D)   14_    _  _      _     ÔøΩ",2018-03-11 03:27:00,"RT @Human_fuck_: __ _ __. ___ ___ ____ ____ ___ '_' (D) ____ ____ 14_ ___ ___ ""_____ _ __ _ __ ___"" __ ___. __ _ _____ __ _____. _____ ___…"
"14773","310-8318","RT : Girls' Generation's Into The New World is being used as an anthem of Korea's #MeToo movement. #Girls_Can_Do_Anything #MeÔøΩ",2018-03-11 03:27:00,"RT @KlNGTAEYEON: Girls' Generation's ""Into The New World"" is being used as an anthem of Korea's #MeToo movement. #Girls_Can_Do_Anything #Me…"
"14774","310-8319","RT :   !! #MeToo   TOBjweXnpB",2018-03-11 03:27:00,"RT @milKKoO_: __ ____ !!#____ #MeToo __ ___ https://t.co/TOBjweXnpB"
"14775","310-8320","#MeToo _      _ _  _          _     _      _      _ ",2018-03-10 15:37:00,"#MeToo _ __ ____ ___ ___ ""__ ___""_ _ ___ _ ___ __ ____ __ ____ __ __ ____ __ _ __ __ ____ __ _ ____ ____ ____ __ _______ _ ____ ___ ___ __ __ _ ___"
"14776","310-8321","RT : #MeToo _      _ _  _          _     _     ÔøΩ",2018-03-11 02:25:00,"RT @912sanecheol912: #MeToo _ __ ____ ___ ___ ""__ ___""_ _ ___ _ ___ __ ____ __ ____ __ __ ____ __ _ __ __ ____ __ _ ____ ____ ____ __ _____…"
"14777","310-8322","RT : [JTBC ] #MeToo         ' '  _   _  RiykMSP0xZ KÔøΩ",2018-03-11 03:27:00,"RT @JTBC_news: [JTBC ___] #MeToo ""__ ___ ___ __"" #__ __ ______ __ '____ ____'... __ _ ___ ___ _ ____ https://t.co/RiykMSP0xZ https://t.co/K…"
"14778","310-8323","RT : sistar   ÔøΩ",2018-03-11 03:27:00,"RT @pankroes: sistar ______________________________ _______________________________________ _______________________________________________…"
"14779","310-8324","RT :   !! #MeToo   TOBjweXnpB",2018-03-11 03:27:00,"RT @milKKoO_: __ ____ !!#____ #MeToo __ ___ https://t.co/TOBjweXnpB"
"14780","310-8325","RT :                    ÔøΩ",2018-03-11 03:27:00,"RT @creative_2017: ______ _____ ____ ___ ___ ____. ______ __ ______. __ ___ _____ ____ __ ____ ___ __ ___ __ _______.@netflixKR#________…"
"14781","310-8326","RT :                    ÔøΩ",2018-03-11 03:27:00,"RT @creative_2017: ______ _____ ____ ___ ___ ____. ______ __ ______. __ ___ _____ ____ __ ____ ___ __ ___ __ _______.@netflixKR#________…"
"14782","310-8327","RT :                    ÔøΩ",2018-03-11 03:27:00,"RT @creative_2017: ______ _____ ____ ___ ___ ____. ______ __ ______. __ ___ _____ ____ __ ____ ___ __ ___ __ _______.@netflixKR#________…"
"14783","310-8328","RT :                    ÔøΩ",2018-03-11 03:27:00,"RT @creative_2017: ______ _____ ____ ___ ___ ____. ______ __ ______. __ ___ _____ ____ __ ____ ___ __ ___ __ _______.@netflixKR#________…"
"14784","310-8329","RT : sistar   ÔøΩ",2018-03-11 03:27:00,"RT @pankroes: sistar ______________________________ _______________________________________ _______________________________________________…"
"14785","310-8330","Had my say with on about the embarrassment that is some fans' behaviour in denigrating someone for their own enjoyment. I don't know you personally but I think you have been incredibly unfairly treated. 2qjTKbZn7m ÔøΩ #metoo",2018-03-09 15:13:00,"Had my say with @StephenGrootes on @Radio702 about the embarrassment that is some fans' behaviour in denigrating someone for their own enjoyment. I don't know you personally @CandyFalzon but I think you have been incredibly unfairly treated. https://t.co/2qjTKbZn7m … #metoo"
"14786","310-8331","RT : Had my say with on about the embarrassment that is some fans' behaviour in denigrating someone forÔøΩ",2018-03-11 03:27:00,"RT @FirdoseM: Had my say with @StephenGrootes on @Radio702 about the embarrassment that is some fans' behaviour in denigrating someone for…"
"14787","310-8332","Had my say with on about the embarrassment that is some fans' behaviour in denigrating someone for their own enjoyment. I don't know you personally but I think you have been incredibly unfairly treated. 2qjTKbZn7m ÔøΩ #metoo",2018-03-09 15:13:00,"Had my say with @StephenGrootes on @Radio702 about the embarrassment that is some fans' behaviour in denigrating someone for their own enjoyment. I don't know you personally @CandyFalzon but I think you have been incredibly unfairly treated. https://t.co/2qjTKbZn7m … #metoo"
"14788","310-8333","RT : Had my say with on about the embarrassment that is some fans' behaviour in denigrating someone forÔøΩ",2018-03-11 03:27:00,"RT @FirdoseM: Had my say with @StephenGrootes on @Radio702 about the embarrassment that is some fans' behaviour in denigrating someone for…"
"14789","310-8334","RT : Had my say with on about the embarrassment that is some fans' behaviour in denigrating someone forÔøΩ",2018-03-11 03:27:00,"RT @FirdoseM: Had my say with @StephenGrootes on @Radio702 about the embarrassment that is some fans' behaviour in denigrating someone for…"
"14790","310-8335","RT :   !! #MeToo   TOBjweXnpB",2018-03-11 03:27:00,"RT @milKKoO_: __ ____ !!#____ #MeToo __ ___ https://t.co/TOBjweXnpB"
"14791","310-8336","RT :    #MeToo _   ,        20_   ÔøΩ",2018-03-11 03:27:00,"RT @micookahjim: _____ __.__._____ _____ #MeToo _ _____ ___________ __,____ __ ___ ___ ____ __ ______ ___ _____.__20_ _____ ________ ______…"
"14792","310-8337","RT : #METOO           _             ÔøΩ",2018-03-11 03:27:00,"RT @BBADDA_76: #METOO #____ __ ___ _____ ____ ___ __ ___ ____ ____ ""____""_ __ ""___""___ __ __ ______ _____ ______ ___ __ ___ ____ ______ ___…"
"14793","310-8338","RT : sistar   ÔøΩ",2018-03-11 02:38:00,"RT @pankroes: sistar ______________________________ _______________________________________ _______________________________________________…"
"14794","310-8339","RT :  #metoo EaTFHU1hQ3",2018-03-11 03:27:00,"RT @byniyaiiiiiz: ___________________ #metoo https://t.co/EaTFHU1hQ3"
"14795","310-8340","RT :  #MeToo   ÔøΩ",2018-03-11 03:25:00,"RT @KARATKYUNG: ____________ #MeToo ____________ ______________________________________________ ___________________________________________…"
"14796","310-8341","RT : Girls' Generation's Into The New World is being used as an anthem of Korea's #MeToo movement. #Girls_Can_Do_Anything #MeÔøΩ",2018-03-11 03:27:00,"RT @KlNGTAEYEON: Girls' Generation's ""Into The New World"" is being used as an anthem of Korea's #MeToo movement. #Girls_Can_Do_Anything #Me…"
"14797","310-8342","RT :   #Metoo   ÔøΩ",2018-03-11 03:27:00,"RT @Anna_Zu: _______________________________ _______________ #Metoo ____________________ ________.______________________________ __________…"
"14798","310-8343","RT : Naver1 [+13,615,-598]   #metoo 2 [+11ÔøΩ",2018-03-11 03:27:00,"RT @Anna_Zu: ________.______________________Naver1 [+13,615,-598] _____________ ____________________ #metoo ______________________2 [+11…"
"14799","310-8344","RT :  _       '_' (D)   14_    _  _      _     ÔøΩ",2018-03-11 03:27:00,"RT @Human_fuck_: __ _ __. ___ ___ ____ ____ ___ '_' (D) ____ ____ 14_ ___ ___ ""_____ _ __ _ __ ___"" __ ___. __ _ _____ __ _____. _____ ___…"
"14800","310-8345","RT : [JTBC ] #MeToo         ' '  _   _  RiykMSP0xZ KÔøΩ",2018-03-11 03:27:00,"RT @JTBC_news: [JTBC ___] #MeToo ""__ ___ ___ __"" #__ __ ______ __ '____ ____'... __ _ ___ ___ _ ____ https://t.co/RiykMSP0xZ https://t.co/K…"
"14801","310-8346","Jessica Jones Season 2 Perfectly Embodies the #MeToo Movement pUjQ7ei353",2018-03-11 02:22:00,"Jessica Jones Season 2 Perfectly Embodies the #MeToo Movement https://t.co/pUjQ7ei353"
"14802","310-8347","Bumble CEO talks #MeToo, banning gun photos on the site and her NBA branding deal at SXSW V8p3esXg1T",2018-03-11 03:27:00,"Bumble CEO talks #MeToo, banning gun photos on the site and her NBA branding deal at SXSW https://t.co/V8p3esXg1T"
"14803","310-8348","RT :   #MeToo _ _            _ #MeToo    ÔøΩ",2018-03-11 03:16:00,"RT @MBout1219: ______ ________ #MeToo _ ____ ____ ___ ____ ____ ___. ___ ___ _____ ___ ____ ___ _ _______.#MeToo ___ ___ ______ ___…"
"14804","310-8349","RT :  #MeToo _  9   _ ,,,             _ÔøΩ",2018-03-11 03:20:00,"RT @MBout1219: ____ #MeToo _ ________ ______.9__ __ ___ _ _______,,, ___ ____ _____ _____. _____ ______ ___ ____ __ _____ ___ _____ _…"
"14805","310-8350","RT :  _        _ ,,,  9     _   _   _ _ÔøΩ",2018-03-11 03:27:00,"RT @MBout1219: ___ _ ___ ______ ___ ________ ___ ___ _____ _ ____,,,__ ___ 9__ ___ _____.__ _____ _____ _ _____. ____ _ ___ __ ___ _…"
"14806","310-8351","These white women try to recruit Native Black women for marches and ÔøΩmetooÔøΩ movements then show up at a Trump rally with a ÔøΩWomen for TrumpÔøΩ sign. #InternationalWomensDay #MeToo fo10PRcAZQ",2018-03-11 02:53:00,"These white women try to recruit Native Black women for marches and “metoo” movements then show up at a Trump rally with a “Women for Trump” sign. #InternationalWomensDay #MeToo https://t.co/fo10PRcAZQ"
"14807","310-8352","RT : These white women try to recruit Native Black women for marches and ÔøΩmetooÔøΩ movements then show up at a Trump rally withÔøΩ",2018-03-11 03:28:00,"RT @Black_Action: These white women try to recruit Native Black women for marches and “metoo” movements then show up at a Trump rally with…"
