,,Visual Properties,,,,,Labels,,,Graph Metrics,Do Not Edit,,Other Columns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vertex 1,Vertex 2,Color,Width,Style,Opacity,Visibility,Label,Label Text Color,Label Font Size,Reciprocated?,ID,Dynamic Filter,Add Your Own Columns Here,Relationship,Relationship Date (UTC),Tweet,URLs in Tweet,Domains in Tweet,Hashtags in Tweet,Media in Tweet,Tweet Image File,Tweet Date (UTC),Twitter Page for Tweet,Latitude,Longitude,Imported ID,In-Reply-To Tweet ID,Favorited,Favorite Count,In-Reply-To User ID,Is Quote Status,Language,Possibly Sensitive,Quoted Status ID,Retweeted,Retweet Count,Retweet ID,Source,Truncated,Unified Twitter ID,Imported Tweet Type,Added By Extended Analysis,Corrected By Extended Analysis,Place Bounding Box,Place Country,Place Country Code,Place Full Name,Place ID,Place Name,Place Type,Place URL
5user59,astrid_nv,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/829037889090617344/dzlhvWRL_normal.jpg,3/9/18 01:32,https://twitter.com/#!/5user59/status/971921704191774720,,,971921704191774720,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for iPhone,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
5user59,hillaryclinton,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/829037889090617344/dzlhvWRL_normal.jpg,3/9/18 01:32,https://twitter.com/#!/5user59/status/971921704191774720,,,971921704191774720,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for iPhone,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
chrisjzullo,flotus,,,,,,,,,,,,,Mentions,3/8/18 18:37,"Donald Trump is right about one thing. @FLOTUS deserves to present the award for courage on #InternationalWomensDay. She has dealt with his misogyny and paying Stormy Daniels $130,000 the month before an election to cover up an affair while pregnant. I feel for that woman #metoo",,,internationalwomensday metoo,,http://pbs.twimg.com/profile_images/614520488266727424/MJBPfrGG_normal.jpg,3/8/18 18:37,https://twitter.com/#!/chrisjzullo/status/971817271927738368,,,971817271927738368,,FALSE,149,,FALSE,en,,,FALSE,63,,Twitter for iPhone,FALSE,971817271927738368,Retweet,0,0,,,,,,,,
_sierrawhiskee,flotus,,,,,,,,,,,,,Mentions,3/8/18 15:38,"#internationalwomensdayThese 5 Ladies Represent everything great about being a Woman. They Display Strength, Knowledge, Courage, Hope &amp; Love...&amp; they have Conservative Values. #MAGA #MeToo@KellyannePolls @FLOTUS @nikkihaley @ainsleyearhardt @PressSec https://t.co/XqO4yGr8hm",,,internationalwomensday maga metoo,https://pbs.twimg.com/media/DXxtk-5U0AARxun.jpg,https://pbs.twimg.com/media/DXxtk-5U0AARxun.jpg,3/8/18 15:38,https://twitter.com/#!/_sierrawhiskee/status/971772163886845954,,,971772163886845954,,FALSE,2884,,FALSE,en,,,FALSE,1465,,Twitter for Android,FALSE,971772163886845954,Retweet,0,0,,,,,,,,
amytree,flotus,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @ChrisJZullo: Donald Trump is right about one thing. @FLOTUS deserves to present the award for courage on #InternationalWomensDay. She h…,,,internationalwomensday,,http://pbs.twimg.com/profile_images/947144072321409026/pmfrE1iN_normal.jpg,3/9/18 01:32,https://twitter.com/#!/amytree/status/971921707035328512,,,971921707035328512,,FALSE,0,,FALSE,en,,,FALSE,63,971817271927738368,Twitter for iPhone,FALSE,971817271927738368,Tweet,0,0,,,,,,,,
amytree,chrisjzullo,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @ChrisJZullo: Donald Trump is right about one thing. @FLOTUS deserves to present the award for courage on #InternationalWomensDay. She h…,,,internationalwomensday,,http://pbs.twimg.com/profile_images/947144072321409026/pmfrE1iN_normal.jpg,3/9/18 01:32,https://twitter.com/#!/amytree/status/971921707035328512,,,971921707035328512,,FALSE,0,,FALSE,en,,,FALSE,63,971817271927738368,Twitter for iPhone,FALSE,971817271927738368,Tweet,0,0,,,,,,,,
fuehrerbernd,doktorfinkelos,,,,,,,,,,,,,Replies to,3/9/18 01:32,"@DoktorFinkelos Aller, hör auf mich mit Smoothies zu belästigenDank dir kann ich jetzt #metoo nachvollziehen",,,metoo,,http://pbs.twimg.com/profile_images/968130073084792832/DbhWPU_7_normal.jpg,3/9/18 01:32,https://twitter.com/#!/fuehrerbernd/status/971921709610749952,,,971921709610749952,971921043454676992,FALSE,1,930866252633071616,FALSE,de,,,FALSE,0,,Twitter for Android,FALSE,971921043454676992,Tweet,0,0,,,,,,,,
innerlifedirect,innerlifedirect,,,,,,,,,,,,,Tweet,3/9/18 01:32,"X&lt;•&gt;X&lt;•&gt;X&lt;•&gt;Xbe the changeopening heart-mind space for global change ~~~~~~~~~~~~~~#opening heart-mind space #be the change #green solutions #metoo#neveragain #marchforourlives #Happy International Women’s Day https://t.co/wBBv7SfiLr",,,opening be green metoo neveragain marchforourlives happy,https://pbs.twimg.com/media/DXz1pm0WsAAqDgb.jpg,https://pbs.twimg.com/media/DXz1pm0WsAAqDgb.jpg,3/9/18 01:32,https://twitter.com/#!/innerlifedirect/status/971921717722517504,,,971921717722517504,,FALSE,0,,FALSE,en,,,FALSE,0,,Twitter for iPhone,FALSE,971921717722517504,Tweet,0,0,,,,,,,,
reeprn,reeprn,,,,,,,,,,,,,Tweet,3/9/18 01:32,I find it hard to believe in the #metoo era that The Batchelor continues to draw followers. So much manipulation behind the scenes and exploitation,,,metoo,,http://pbs.twimg.com/profile_images/912041451076415488/-rTT0NFz_normal.jpg,3/9/18 01:32,https://twitter.com/#!/reeprn/status/971921727713312769,,,971921727713312769,,FALSE,0,,FALSE,en,,,FALSE,0,,Twitter for iPhone,FALSE,971921727713312769,Tweet,0,0,,,,,,,,
melissaortega16,melissaortega16,,,,,,,,,,,,,Tweet,3/9/18 01:07,Los Oscares con el rating más bajo de la historia. La pregunta es porque? La gente está harta de la hipocresía de Hollywood está harta de tanto #MeToo y #TimesUp estamos harto que las que proclamen el abuso son las mismas que callaron por años. Ya no queremos escuchar más nada! https://t.co/xT3y6ETePq,,,metoo timesup,https://pbs.twimg.com/media/DXzvv9bVwAEgwdw.jpg,https://pbs.twimg.com/media/DXzvv9bVwAEgwdw.jpg,3/9/18 01:07,https://twitter.com/#!/melissaortega16/status/971915240584687616,,,971915240584687616,,FALSE,0,,FALSE,es,,,FALSE,1,,Twitter for iPhone,FALSE,971915240584687616,Retweet,0,0,,,,,,,,
imfantastik1,melissaortega16,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @MelissaOrtega16: Los Oscares con el rating más bajo de la historia. La pregunta es porque? La gente está harta de la hipocresía de Holl…,,,,,http://pbs.twimg.com/profile_images/951570843955429376/Yp84maLQ_normal.jpg,3/9/18 01:32,https://twitter.com/#!/imfantastik1/status/971921728506138625,,,971921728506138625,,FALSE,0,,FALSE,es,,,FALSE,1,971915240584687616,Twitter Lite,FALSE,971915240584687616,Tweet,0,0,,,,,,,,
trumpsblonde,trumpsblonde,,,,,,,,,,,,,Tweet,3/8/18 20:45,"Happy #InternationalWomensDay ! These are the women who inspire me everyday!  The great #Women4TRUMP! Who's the most inspirational woman in your life? #timeIsNow  #SheMeansBusiness #MAGA2018 #MAGA#MeToo #Females  #allaboutwomen https://t.co/MBFYemmxoE",,,internationalwomensday women4trump timeisnow shemeansbusiness maga2018 maga metoo females allaboutwomen,https://pbs.twimg.com/media/DXyz46yX0AE9r3m.jpg,https://pbs.twimg.com/media/DXyz46yX0AE9r3m.jpg,3/8/18 20:45,https://twitter.com/#!/trumpsblonde/status/971849433209102337,,,971849433209102337,,FALSE,228,,FALSE,en,,,FALSE,165,,Twitter for iPad,FALSE,971849433209102337,Retweet,0,0,,,,,,,,
jim252525,trumpsblonde,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @TrumpsBlonde: Happy #InternationalWomensDay ! These are the women who inspire me everyday!  The great #Women4TRUMP! Who's the most insp…,,,internationalwomensday women4trump,,http://pbs.twimg.com/profile_images/969965669205925888/26jX-6VI_normal.jpg,3/9/18 01:32,https://twitter.com/#!/jim252525/status/971921729483403265,,,971921729483403265,,FALSE,0,,FALSE,en,,,FALSE,165,971849433209102337,Twitter for Android,FALSE,971849433209102337,Tweet,0,0,,,,,,,,
blackwebtv,blackwebtv,,,,,,,,,,,,,Tweet,3/9/18 01:30,Tarana Burke #MeTOO creator on people forgetting where it started https://t.co/eH8otS6Fws,https://www.youtube.com/watch?v=7uhLNc1zado,youtube.com,metoo,,http://pbs.twimg.com/profile_images/3064127973/238fd0a8a4a2ad79ddca2abe919e798f_normal.png,3/9/18 01:30,https://twitter.com/#!/blackwebtv/status/971921154750509057,,,971921154750509057,,FALSE,0,,FALSE,en,,,FALSE,1,,Hootsuite,FALSE,971921154750509057,Tweet,0,0,,,,,,,,
wethepeopleinfo,blackwebtv,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @BlackWebTV: Tarana Burke #MeTOO creator on people forgetting where it started https://t.co/eH8otS6Fws,https://www.youtube.com/watch?v=7uhLNc1zado,youtube.com,metoo,,http://pbs.twimg.com/profile_images/738815009787019264/uEf0336W_normal.jpg,3/9/18 01:32,https://twitter.com/#!/wethepeopleinfo/status/971921731286896641,,,971921731286896641,,FALSE,0,,FALSE,en,,,FALSE,1,971921154750509057,Hootsuite,FALSE,971921154750509057,Tweet,0,0,,,,,,,,
ohdrey89,maria,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/678843787167277057/-ydOPTjg_normal.jpg,3/9/18 01:32,https://twitter.com/#!/ohdrey89/status/971921731542757376,,,971921731542757376,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
hillaryclinton,gwencarreric,,,,,,,,,,,,,Mentions,3/8/18 16:51,@Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @MariaHa05153239 @lucymcbath @IamMikesMother @pwcdanica @NadiaMuradBasee @TaranaBurke founder of the #MeToo movement — and catalyst for a sea change in our national dialogue. https://t.co/ColSOrxFJ8,,,metoo,https://pbs.twimg.com/media/DXx-TreXUAAc0Cj.jpg,https://pbs.twimg.com/media/DXx-TreXUAAc0Cj.jpg,3/8/18 16:51,https://twitter.com/#!/hillaryclinton/status/971790554861395968,,,971790554861395968,971789206891696128,FALSE,8566,1339835893,FALSE,en,,,FALSE,1489,,TweetDeck,FALSE,971789206891696128,Retweet,0,0,,,,,,,,
ohdrey89,gwencarreric,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/678843787167277057/-ydOPTjg_normal.jpg,3/9/18 01:32,https://twitter.com/#!/ohdrey89/status/971921731542757376,,,971921731542757376,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
hillaryclinton,sybrinafulton,,,,,,,,,,,,,Mentions,3/8/18 16:51,@Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @MariaHa05153239 @lucymcbath @IamMikesMother @pwcdanica @NadiaMuradBasee @TaranaBurke founder of the #MeToo movement — and catalyst for a sea change in our national dialogue. https://t.co/ColSOrxFJ8,,,metoo,https://pbs.twimg.com/media/DXx-TreXUAAc0Cj.jpg,https://pbs.twimg.com/media/DXx-TreXUAAc0Cj.jpg,3/8/18 16:51,https://twitter.com/#!/hillaryclinton/status/971790554861395968,,,971790554861395968,971789206891696128,FALSE,8566,1339835893,FALSE,en,,,FALSE,1489,,TweetDeck,FALSE,971789206891696128,Retweet,0,0,,,,,,,,
ohdrey89,sybrinafulton,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/678843787167277057/-ydOPTjg_normal.jpg,3/9/18 01:32,https://twitter.com/#!/ohdrey89/status/971921731542757376,,,971921731542757376,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
hillaryclinton,colleenflangan,,,,,,,,,,,,,Mentions,3/8/18 16:51,@Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @MariaHa05153239 @lucymcbath @IamMikesMother @pwcdanica @NadiaMuradBasee @TaranaBurke founder of the #MeToo movement — and catalyst for a sea change in our national dialogue. https://t.co/ColSOrxFJ8,,,metoo,https://pbs.twimg.com/media/DXx-TreXUAAc0Cj.jpg,https://pbs.twimg.com/media/DXx-TreXUAAc0Cj.jpg,3/8/18 16:51,https://twitter.com/#!/hillaryclinton/status/971790554861395968,,,971790554861395968,971789206891696128,FALSE,8566,1339835893,FALSE,en,,,FALSE,1489,,TweetDeck,FALSE,971789206891696128,Retweet,0,0,,,,,,,,
ohdrey89,colleenflangan,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/678843787167277057/-ydOPTjg_normal.jpg,3/9/18 01:32,https://twitter.com/#!/ohdrey89/status/971921731542757376,,,971921731542757376,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
hillaryclinton,reshmasaujani,,,,,,,,,,,,,Mentions,3/8/18 16:51,@Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @MariaHa05153239 @lucymcbath @IamMikesMother @pwcdanica @NadiaMuradBasee @TaranaBurke founder of the #MeToo movement — and catalyst for a sea change in our national dialogue. https://t.co/ColSOrxFJ8,,,metoo,https://pbs.twimg.com/media/DXx-TreXUAAc0Cj.jpg,https://pbs.twimg.com/media/DXx-TreXUAAc0Cj.jpg,3/8/18 16:51,https://twitter.com/#!/hillaryclinton/status/971790554861395968,,,971790554861395968,971789206891696128,FALSE,8566,1339835893,FALSE,en,,,FALSE,1489,,TweetDeck,FALSE,971789206891696128,Retweet,0,0,,,,,,,,
ohdrey89,reshmasaujani,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/678843787167277057/-ydOPTjg_normal.jpg,3/9/18 01:32,https://twitter.com/#!/ohdrey89/status/971921731542757376,,,971921731542757376,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
hillaryclinton,domesticworkers,,,,,,,,,,,,,Mentions,3/8/18 16:51,@Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @MariaHa05153239 @lucymcbath @IamMikesMother @pwcdanica @NadiaMuradBasee @TaranaBurke founder of the #MeToo movement — and catalyst for a sea change in our national dialogue. https://t.co/ColSOrxFJ8,,,metoo,https://pbs.twimg.com/media/DXx-TreXUAAc0Cj.jpg,https://pbs.twimg.com/media/DXx-TreXUAAc0Cj.jpg,3/8/18 16:51,https://twitter.com/#!/hillaryclinton/status/971790554861395968,,,971790554861395968,971789206891696128,FALSE,8566,1339835893,FALSE,en,,,FALSE,1489,,TweetDeck,FALSE,971789206891696128,Retweet,0,0,,,,,,,,
ohdrey89,domesticworkers,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/678843787167277057/-ydOPTjg_normal.jpg,3/9/18 01:32,https://twitter.com/#!/ohdrey89/status/971921731542757376,,,971921731542757376,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
hillaryclinton,aijenpoo,,,,,,,,,,,,,Mentions,3/8/18 16:51,@Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @MariaHa05153239 @lucymcbath @IamMikesMother @pwcdanica @NadiaMuradBasee @TaranaBurke founder of the #MeToo movement — and catalyst for a sea change in our national dialogue. https://t.co/ColSOrxFJ8,,,metoo,https://pbs.twimg.com/media/DXx-TreXUAAc0Cj.jpg,https://pbs.twimg.com/media/DXx-TreXUAAc0Cj.jpg,3/8/18 16:51,https://twitter.com/#!/hillaryclinton/status/971790554861395968,,,971790554861395968,971789206891696128,FALSE,8566,1339835893,FALSE,en,,,FALSE,1489,,TweetDeck,FALSE,971789206891696128,Retweet,0,0,,,,,,,,
ohdrey89,aijenpoo,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/678843787167277057/-ydOPTjg_normal.jpg,3/9/18 01:32,https://twitter.com/#!/ohdrey89/status/971921731542757376,,,971921731542757376,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
hillaryclinton,iammarleydias,,,,,,,,,,,,,Mentions,3/8/18 16:51,@Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @MariaHa05153239 @lucymcbath @IamMikesMother @pwcdanica @NadiaMuradBasee @TaranaBurke founder of the #MeToo movement — and catalyst for a sea change in our national dialogue. https://t.co/ColSOrxFJ8,,,metoo,https://pbs.twimg.com/media/DXx-TreXUAAc0Cj.jpg,https://pbs.twimg.com/media/DXx-TreXUAAc0Cj.jpg,3/8/18 16:51,https://twitter.com/#!/hillaryclinton/status/971790554861395968,,,971790554861395968,971789206891696128,FALSE,8566,1339835893,FALSE,en,,,FALSE,1489,,TweetDeck,FALSE,971789206891696128,Retweet,0,0,,,,,,,,
ohdrey89,iammarleydias,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/678843787167277057/-ydOPTjg_normal.jpg,3/9/18 01:32,https://twitter.com/#!/ohdrey89/status/971921731542757376,,,971921731542757376,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
hillaryclinton,astrid_nv,,,,,,,,,,,,,Replies to,3/8/18 16:51,@Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @MariaHa05153239 @lucymcbath @IamMikesMother @pwcdanica @NadiaMuradBasee @TaranaBurke founder of the #MeToo movement — and catalyst for a sea change in our national dialogue. https://t.co/ColSOrxFJ8,,,metoo,https://pbs.twimg.com/media/DXx-TreXUAAc0Cj.jpg,https://pbs.twimg.com/media/DXx-TreXUAAc0Cj.jpg,3/8/18 16:51,https://twitter.com/#!/hillaryclinton/status/971790554861395968,,,971790554861395968,971789206891696128,FALSE,8566,1339835893,FALSE,en,,,FALSE,1489,,TweetDeck,FALSE,971789206891696128,Retweet,0,0,,,,,,,,
ohdrey89,astrid_nv,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/678843787167277057/-ydOPTjg_normal.jpg,3/9/18 01:32,https://twitter.com/#!/ohdrey89/status/971921731542757376,,,971921731542757376,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
ohdrey89,hillaryclinton,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/678843787167277057/-ydOPTjg_normal.jpg,3/9/18 01:32,https://twitter.com/#!/ohdrey89/status/971921731542757376,,,971921731542757376,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for Android,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
mark_isomer,mark_isomer,,,,,,,,,,,,,Tweet,3/9/18 01:32,The latest The Wharton Warbler! https://t.co/DkvL0Q1pYc #internationalwomensday #metoo,https://paper.li/Mark_UKIP/1355103164?edition_id=c7f91ce0-2339-11e8-b17a-0cc47a0d15fd,paper.li,internationalwomensday metoo,,http://pbs.twimg.com/profile_images/747016187817639940/8OdrTSRw_normal.jpg,3/9/18 01:32,https://twitter.com/#!/mark_isomer/status/971921733883219968,,,971921733883219968,,FALSE,0,,FALSE,en,,,FALSE,0,,Paper.li,FALSE,971921733883219968,Tweet,0,0,,,,,,,,
happygangwon,happygangwon,,,,,,,,,,,,,Tweet,3/9/18 01:08,"_____ _, ___ ____ __ __ https://t.co/jnuu3bD36M#Metoo #withyou #___ #______",http://news1.kr/articles/?3255514,news1.kr,metoo withyou ___ ______,,http://pbs.twimg.com/profile_images/936489364288237568/WaU4fTY__normal.jpg,3/9/18 01:08,https://twitter.com/#!/happygangwon/status/971915705191776256,,,971915705191776256,,FALSE,0,,FALSE,ko,,,FALSE,1,,Twitter Web Client,FALSE,971915705191776256,Retweet,0,0,,,,,,,,
mayumi_tara,happygangwon,,,,,,,,,,,,,Mentions,3/9/18 01:32,"RT @happygangwon: _____ _, ___ ____ __ __ https://t.co/jnuu3bD36M#Metoo #withyou #___ #______",http://news1.kr/articles/?3255514,news1.kr,metoo withyou ___ ______,,http://pbs.twimg.com/profile_images/901268228386693121/3LvzVlHk_normal.jpg,3/9/18 01:32,https://twitter.com/#!/mayumi_tara/status/971921746721832960,,,971921746721832960,,FALSE,0,,FALSE,ko,,,FALSE,1,971915705191776256,Twitter for Android,FALSE,971915705191776256,Tweet,0,0,,,,,,,,
mrtrejames,javeauriel,,,,,,,,,,,,,Replies to,3/9/18 01:32,@javeauriel It’s funny af. The #MeToo movement can get these jokes too,,,metoo,,http://pbs.twimg.com/profile_images/968479262683607040/lXObD4Nc_normal.jpg,3/9/18 01:32,https://twitter.com/#!/mrtrejames/status/971921747057442816,,,971921747057442816,971920123077554176,FALSE,0,151185824,FALSE,en,,,FALSE,0,,Twitter for iPhone,FALSE,971920123077554176,Tweet,0,0,,,,,,,,
npskm__,nudandann,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @nudandann: _________________________________________________ ____________________________________________ ___________12________________…,,,,,http://pbs.twimg.com/profile_images/963191001702580224/i6ZpJJSV_normal.jpg,3/9/18 01:32,https://twitter.com/#!/npskm__/status/971921750509277185,,,971921750509277185,,FALSE,0,,FALSE,th,,,FALSE,369,971904132494716928,Twitter for iPhone,FALSE,971904132494716928,Tweet,0,0,,,,,,,,
amyporr1112,wessmith123,,,,,,,,,,,,,Mentions,3/9/18 01:32,RT @WesSmith123: If you haven’t seen Jimmy Fallon doing his version of Dylan’s “The Times They Are A-Changin’ - You are gonna LOVE LOVE LOV…,,,,,http://pbs.twimg.com/profile_images/966124455834673152/SW9EArEq_normal.jpg,3/9/18 01:32,https://twitter.com/#!/amyporr1112/status/971921750668783617,,,971921750668783617,,FALSE,0,,FALSE,en,,,FALSE,101,971873176144744448,Twitter for iPad,FALSE,971873176144744448,Tweet,0,0,,,,,,,,
canadianlabour,gerryrogersmha,,,,,,,,,,,,,Mentions,3/9/18 01:32,"RT @GerryRogersMHA: PSAC #IWD2018 luncheon. Allison Doyle updates on what has changed in a year. Still no universal childcare, no Pay Equit…",,,iwd2018,,http://pbs.twimg.com/profile_images/940997740871536641/dPRq4oBo_normal.jpg,3/9/18 01:32,https://twitter.com/#!/canadianlabour/status/971921692468678656,,,971921692468678656,,FALSE,0,,FALSE,en,,,FALSE,8,971773132200644608,Twitter Web Client,FALSE,971773132200644608,Tweet,0,0,,,,,,,,
canadianlabour,cfnu,,,,,,,,,,,,,Mentions,3/9/18 01:32,"RT @CFNU: This #IWD2018 we are calling for action to end sexual violence and harassment against nurses, and all women. Let's work together…",,,iwd2018,,http://pbs.twimg.com/profile_images/940997740871536641/dPRq4oBo_normal.jpg,3/9/18 01:32,https://twitter.com/#!/canadianlabour/status/971921721816158210,,,971921721816158210,,FALSE,0,,FALSE,en,,,FALSE,18,971740954586619905,Twitter Web Client,FALSE,971740954586619905,Tweet,0,0,,,,,,,,
bcgeu,steph_smith303,,,,,,,,,,,,,Mentions,3/8/18 16:46,"Happy #InternationalWomensDay !WATCH: BCGEU President @steph_smith303 gives an update from the Provincial Executive Women's Committee meeting:https://t.co/C3D7h9zKtY#IWD2018 #PressforProgress #MeToo #TimesUp #equalitymatters #donewaiting https://t.co/mHZnapH6C1",https://www.youtube.com/watch?v=ZavNkhJpYHQ,youtube.com,internationalwomensday iwd2018 pressforprogress metoo timesup equalitymatters donewaiting,https://pbs.twimg.com/media/DXx8mDGVAAE-RH0.jpg,https://pbs.twimg.com/media/DXx8mDGVAAE-RH0.jpg,3/8/18 16:46,https://twitter.com/#!/bcgeu/status/971789314903351296,,,971789314903351296,,FALSE,13,,FALSE,en,,,FALSE,11,,Twitter Web Client,FALSE,971789314903351296,Retweet,0,0,,,,,,,,
canadianlabour,steph_smith303,,,,,,,,,,,,,Mentions,3/9/18 01:32,"RT @bcgeu: Happy #InternationalWomensDay !WATCH: BCGEU President @steph_smith303 gives an update from the Provincial Executive Women's Com…",,,internationalwomensday,,http://pbs.twimg.com/profile_images/940997740871536641/dPRq4oBo_normal.jpg,3/9/18 01:32,https://twitter.com/#!/canadianlabour/status/971921752296230912,,,971921752296230912,,FALSE,0,,FALSE,en,,,FALSE,11,971789314903351296,Twitter Web Client,FALSE,971789314903351296,Tweet,0,0,,,,,,,,
